chromosome	start	end	width	test	ref
Chr09	29890001	29900000	10000	0	0
Chr09	29895001	29905000	10000	0	0
Chr09	29900001	29910000	10000	0	0
Chr09	29905001	29915000	10000	0	0
Chr09	29910001	29920000	10000	0	0
Chr09	29915001	29925000	10000	0	0
Chr09	29920001	29930000	10000	0	0
Chr09	29925001	29935000	10000	0	0
Chr09	29930001	29940000	10000	0	0
Chr09	29935001	29945000	10000	0	0
Chr09	29940001	29950000	10000	0	0
Chr09	29945001	29955000	10000	0	0
Chr09	29950001	29960000	10000	0	0
Chr09	29955001	29965000	10000	0	0
Chr09	29960001	29970000	10000	0	0
Chr09	29965001	29975000	10000	0	0
Chr09	29970001	29980000	10000	0	0
Chr09	29975001	29985000	10000	0	0
Chr09	29980001	29990000	10000	0	0
Chr09	29985001	29995000	10000	0	0
Chr09	29990001	30000000	10000	0	0
Chr09	29995001	30005000	10000	0	0
Chr09	30000001	30010000	10000	0	0
Chr09	30005001	30015000	10000	0	0
Chr09	30010001	30020000	10000	0	0
Chr09	30015001	30025000	10000	0	0
Chr09	30020001	30030000	10000	0	0
Chr09	30025001	30035000	10000	0	0
Chr09	30030001	30040000	10000	0	0
Chr09	30035001	30045000	10000	0	0
Chr09	30040001	30050000	10000	0	0
Chr09	30045001	30055000	10000	0	0
Chr09	30050001	30060000	10000	0	0
Chr09	30055001	30065000	10000	0	0
Chr09	30060001	30070000	10000	0	0
Chr09	30065001	30075000	10000	0	0
Chr09	30070001	30080000	10000	0	0
Chr09	30075001	30085000	10000	0	0
Chr09	30080001	30090000	10000	0	0
Chr09	30085001	30095000	10000	0	0
Chr09	30090001	30100000	10000	0	0
Chr09	30095001	30105000	10000	0	0
Chr09	30100001	30110000	10000	0	0
Chr09	30105001	30115000	10000	0	0
Chr09	30110001	30120000	10000	0	0
Chr09	30115001	30125000	10000	0	0
Chr09	30120001	30130000	10000	0	0
Chr09	30125001	30135000	10000	0	0
Chr09	30130001	30140000	10000	0	0
Chr09	30135001	30145000	10000	0	0
Chr09	30140001	30150000	10000	0	0
Chr09	30145001	30155000	10000	0	0
Chr09	30150001	30160000	10000	0	0
Chr09	30155001	30165000	10000	0	0
Chr09	30160001	30170000	10000	0	0
Chr09	30165001	30175000	10000	0	0
Chr09	30170001	30180000	10000	0	0
Chr09	30175001	30185000	10000	0	0
Chr09	30180001	30190000	10000	0	0
Chr09	30185001	30195000	10000	0	0
Chr09	30190001	30200000	10000	0	0
Chr09	30195001	30205000	10000	0	0
Chr09	30200001	30210000	10000	0	0
Chr09	30205001	30215000	10000	0	0
Chr09	30210001	30220000	10000	0	0
Chr09	30215001	30225000	10000	0	0
Chr09	30220001	30230000	10000	0	0
Chr09	30225001	30235000	10000	0	0
Chr09	30230001	30240000	10000	0	0
Chr09	30235001	30245000	10000	0	0
Chr09	30240001	30250000	10000	0	0
Chr09	30245001	30255000	10000	0	0
Chr09	30250001	30260000	10000	0	0
Chr09	30255001	30265000	10000	0	0
Chr09	30260001	30270000	10000	0	0
Chr09	30265001	30275000	10000	0	0
Chr09	30270001	30280000	10000	0	0
Chr09	30275001	30285000	10000	0	0
Chr09	30280001	30290000	10000	0	0
Chr09	30285001	30295000	10000	0	0
Chr09	30290001	30300000	10000	0	0
Chr09	30295001	30305000	10000	0	0
Chr09	30300001	30310000	10000	0	0
Chr09	30305001	30315000	10000	0	0
Chr09	30310001	30320000	10000	0	0
Chr09	30315001	30325000	10000	0	0
Chr09	30320001	30330000	10000	0	0
Chr09	30325001	30335000	10000	0	0
Chr09	30330001	30340000	10000	0	0
Chr09	30335001	30345000	10000	0	0
Chr09	30340001	30350000	10000	0	0
Chr09	30345001	30355000	10000	0	0
Chr09	30350001	30360000	10000	0	0
Chr09	30355001	30365000	10000	0	0
Chr09	30360001	30370000	10000	0	0
Chr09	30365001	30375000	10000	0	0
Chr09	30370001	30380000	10000	0	0
Chr09	30375001	30385000	10000	0	0
Chr09	30380001	30390000	10000	0	0
Chr09	30385001	30395000	10000	0	0
Chr09	30390001	30400000	10000	0	0
Chr09	30395001	30405000	10000	0	0
Chr09	30400001	30410000	10000	0	0
Chr09	30405001	30415000	10000	0	0
Chr09	30410001	30420000	10000	0	0
Chr09	30415001	30425000	10000	0	0
Chr09	30420001	30430000	10000	0	0
Chr09	30425001	30435000	10000	0	0
Chr09	30430001	30440000	10000	0	0
Chr09	30435001	30445000	10000	0	0
Chr09	30440001	30450000	10000	0	0
Chr09	30445001	30455000	10000	0	0
Chr09	30450001	30460000	10000	0	0
Chr09	30455001	30465000	10000	0	0
Chr09	30460001	30470000	10000	0	0
Chr09	30465001	30475000	10000	0	0
Chr09	30470001	30480000	10000	0	0
Chr09	30475001	30485000	10000	0	0
Chr09	30480001	30490000	10000	0	0
Chr09	30485001	30495000	10000	0	0
Chr09	30490001	30500000	10000	0	0
Chr09	30495001	30505000	10000	0	0
Chr09	30500001	30510000	10000	0	0
Chr09	30505001	30515000	10000	0	0
Chr09	30510001	30520000	10000	0	0
Chr09	30515001	30525000	10000	0	0
Chr09	30520001	30530000	10000	0	0
Chr09	30525001	30535000	10000	0	0
Chr09	30530001	30540000	10000	0	0
Chr09	30535001	30545000	10000	0	0
Chr09	30540001	30550000	10000	0	0
Chr09	30545001	30555000	10000	0	0
Chr09	30550001	30560000	10000	0	0
Chr09	30555001	30565000	10000	0	0
Chr09	30560001	30570000	10000	0	0
Chr09	30565001	30575000	10000	0	0
Chr09	30570001	30580000	10000	0	0
Chr09	30575001	30585000	10000	0	0
Chr09	30580001	30590000	10000	0	0
Chr09	30585001	30595000	10000	0	0
Chr09	30590001	30600000	10000	0	0
Chr09	30595001	30605000	10000	0	0
Chr09	30600001	30610000	10000	0	0
Chr09	30605001	30615000	10000	0	0
Chr09	30610001	30620000	10000	0	0
Chr09	30615001	30625000	10000	0	0
Chr09	30620001	30630000	10000	0	0
Chr09	30625001	30635000	10000	0	0
Chr09	30630001	30640000	10000	0	0
Chr09	30635001	30645000	10000	0	0
Chr09	30640001	30650000	10000	0	0
Chr09	30645001	30655000	10000	0	0
Chr09	30650001	30660000	10000	0	0
Chr09	30655001	30665000	10000	0	0
Chr09	30660001	30670000	10000	0	0
Chr09	30665001	30675000	10000	0	0
Chr09	30670001	30680000	10000	0	0
Chr09	30675001	30685000	10000	0	0
Chr09	30680001	30690000	10000	0	0
Chr09	30685001	30695000	10000	0	0
Chr09	30690001	30700000	10000	0	0
Chr09	30695001	30705000	10000	0	0
Chr09	30700001	30710000	10000	0	0
Chr09	30705001	30715000	10000	262	236
Chr09	30710001	30720000	10000	283	260
Chr09	30715001	30725000	10000	451	432
Chr09	30720001	30730000	10000	568	515
Chr09	30725001	30735000	10000	379	297
Chr09	30730001	30740000	10000	532	508
Chr09	30735001	30745000	10000	472	553
Chr09	30740001	30750000	10000	354	378
Chr09	30745001	30755000	10000	302	244
Chr09	30750001	30760000	10000	411	371
Chr09	30755001	30765000	10000	955	852
Chr09	30760001	30770000	10000	718	625
Chr09	30765001	30775000	10000	111	106
Chr09	30770001	30780000	10000	779	802
Chr09	30775001	30785000	10000	1377	1459
Chr09	30780001	30790000	10000	1309	1376
Chr09	30785001	30795000	10000	856	872
Chr09	30790001	30800000	10000	667	624
Chr09	30795001	30805000	10000	575	513
Chr09	30800001	30810000	10000	238	203
Chr09	30805001	30815000	10000	193	184
Chr09	30810001	30820000	10000	217	253
Chr09	30815001	30825000	10000	291	319
Chr09	30820001	30830000	10000	250	275
Chr09	30825001	30835000	10000	141	173
Chr09	30830001	30840000	10000	103	105
Chr09	30835001	30845000	10000	105	84
Chr09	30840001	30850000	10000	158	134
Chr09	30845001	30855000	10000	355	370
Chr09	30850001	30860000	10000	261	282
Chr09	30855001	30865000	10000	75	76
Chr09	30860001	30870000	10000	89	106
Chr09	30865001	30875000	10000	285	282
Chr09	30870001	30880000	10000	572	574
Chr09	30875001	30885000	10000	658	702
Chr09	30880001	30890000	10000	558	560
Chr09	30885001	30895000	10000	530	472
Chr09	30890001	30900000	10000	563	547
Chr09	30895001	30905000	10000	693	723
Chr09	30900001	30910000	10000	760	755
Chr09	30905001	30915000	10000	718	675
Chr09	30910001	30920000	10000	665	621
Chr09	30915001	30925000	10000	540	504
Chr09	30920001	30930000	10000	481	464
Chr09	30925001	30935000	10000	362	354
Chr09	30930001	30940000	10000	213	196
Chr09	30935001	30945000	10000	146	127
Chr09	30940001	30950000	10000	592	529
Chr09	30945001	30955000	10000	1001	942
Chr09	30950001	30960000	10000	972	992
Chr09	30955001	30965000	10000	749	774
Chr09	30960001	30970000	10000	487	493
Chr09	30965001	30975000	10000	489	495
Chr09	30970001	30980000	10000	338	323
Chr09	30975001	30985000	10000	236	194
Chr09	30980001	30990000	10000	627	505
Chr09	30985001	30995000	10000	634	563
Chr09	30990001	31000000	10000	319	335
Chr09	30995001	31005000	10000	703	646
Chr09	31000001	31010000	10000	1057	968
Chr09	31005001	31015000	10000	674	614
Chr09	31010001	31020000	10000	504	489
Chr09	31015001	31025000	10000	586	578
Chr09	31020001	31030000	10000	638	643
Chr09	31025001	31035000	10000	546	528
Chr09	31030001	31040000	10000	424	381
Chr09	31035001	31045000	10000	576	552
Chr09	31040001	31050000	10000	495	491
Chr09	31045001	31055000	10000	218	225
Chr09	31050001	31060000	10000	381	323
Chr09	31055001	31065000	10000	795	711
Chr09	31060001	31070000	10000	458	433
Chr09	31065001	31075000	10000	220	212
Chr09	31070001	31080000	10000	1027	996
Chr09	31075001	31085000	10000	1183	1151
Chr09	31080001	31090000	10000	385	381
Chr09	31085001	31095000	10000	67	81
Chr09	31090001	31100000	10000	385	401
Chr09	31095001	31105000	10000	550	547
Chr09	31100001	31110000	10000	491	467
Chr09	31105001	31115000	10000	385	374
Chr09	31110001	31120000	10000	228	226
Chr09	31115001	31125000	10000	583	575
Chr09	31120001	31130000	10000	596	617
Chr09	31125001	31135000	10000	165	217
Chr09	31130001	31140000	10000	553	614
Chr09	31135001	31145000	10000	700	690
Chr09	31140001	31150000	10000	361	282
Chr09	31145001	31155000	10000	662	658
Chr09	31150001	31160000	10000	832	857
Chr09	31155001	31165000	10000	778	800
Chr09	31160001	31170000	10000	719	728
Chr09	31165001	31175000	10000	454	423
Chr09	31170001	31180000	10000	280	257
Chr09	31175001	31185000	10000	183	177
Chr09	31180001	31190000	10000	426	430
Chr09	31185001	31195000	10000	784	760
Chr09	31190001	31200000	10000	662	667
Chr09	31195001	31205000	10000	332	362
Chr09	31200001	31210000	10000	151	146
Chr09	31205001	31215000	10000	60	55
Chr09	31210001	31220000	10000	27	18
Chr09	31215001	31225000	10000	30	17
Chr09	31220001	31230000	10000	16	9
Chr09	31225001	31235000	10000	39	27
Chr09	31230001	31240000	10000	188	172
Chr09	31235001	31245000	10000	311	302
Chr09	31240001	31250000	10000	353	346
Chr09	31245001	31255000	10000	525	493
Chr09	31250001	31260000	10000	515	451
Chr09	31255001	31265000	10000	318	248
Chr09	31260001	31270000	10000	241	205
Chr09	31265001	31275000	10000	250	215
Chr09	31270001	31280000	10000	286	264
Chr09	31275001	31285000	10000	304	341
Chr09	31280001	31290000	10000	322	332
Chr09	31285001	31295000	10000	296	317
Chr09	31290001	31300000	10000	202	238
Chr09	31295001	31305000	10000	159	181
Chr09	31300001	31310000	10000	204	204
Chr09	31305001	31315000	10000	271	246
Chr09	31310001	31320000	10000	315	306
Chr09	31315001	31325000	10000	334	325
Chr09	31320001	31330000	10000	323	327
Chr09	31325001	31335000	10000	289	278
Chr09	31330001	31340000	10000	301	277
Chr09	31335001	31345000	10000	321	316
Chr09	31340001	31350000	10000	304	329
Chr09	31345001	31355000	10000	340	354
Chr09	31350001	31360000	10000	379	355
Chr09	31355001	31365000	10000	244	239
Chr09	31360001	31370000	10000	133	165
Chr09	31365001	31375000	10000	120	129
Chr09	31370001	31380000	10000	286	271
Chr09	31375001	31385000	10000	468	442
Chr09	31380001	31390000	10000	430	409
Chr09	31385001	31395000	10000	432	408
Chr09	31390001	31400000	10000	421	411
Chr09	31395001	31405000	10000	374	386
Chr09	31400001	31410000	10000	370	332
Chr09	31405001	31415000	10000	267	229
Chr09	31410001	31420000	10000	137	133
Chr09	31415001	31425000	10000	158	156
Chr09	31420001	31430000	10000	277	258
Chr09	31425001	31435000	10000	319	284
Chr09	31430001	31440000	10000	331	270
Chr09	31435001	31445000	10000	299	246
Chr09	31440001	31450000	10000	254	208
Chr09	31445001	31455000	10000	340	263
Chr09	31450001	31460000	10000	331	288
Chr09	31455001	31465000	10000	354	313
Chr09	31460001	31470000	10000	398	366
Chr09	31465001	31475000	10000	369	359
Chr09	31470001	31480000	10000	382	351
Chr09	31475001	31485000	10000	340	303
Chr09	31480001	31490000	10000	359	304
Chr09	31485001	31495000	10000	465	376
Chr09	31490001	31500000	10000	409	326
Chr09	31495001	31505000	10000	301	278
Chr09	31500001	31510000	10000	326	335
Chr09	31505001	31515000	10000	479	425
Chr09	31510001	31520000	10000	432	331
Chr09	31515001	31525000	10000	258	244
Chr09	31520001	31530000	10000	292	318
Chr09	31525001	31535000	10000	360	306
Chr09	31530001	31540000	10000	328	282
Chr09	31535001	31545000	10000	206	207
Chr09	31540001	31550000	10000	233	211
Chr09	31545001	31555000	10000	393	364
Chr09	31550001	31560000	10000	521	452
Chr09	31555001	31565000	10000	382	327
Chr09	31560001	31570000	10000	213	179
Chr09	31565001	31575000	10000	267	231
Chr09	31570001	31580000	10000	352	295
Chr09	31575001	31585000	10000	404	304
Chr09	31580001	31590000	10000	415	322
Chr09	31585001	31595000	10000	348	293
Chr09	31590001	31600000	10000	339	390
Chr09	31595001	31605000	10000	360	375
Chr09	31600001	31610000	10000	271	189
Chr09	31605001	31615000	10000	217	176
Chr09	31610001	31620000	10000	218	198
Chr09	31615001	31625000	10000	289	287
Chr09	31620001	31630000	10000	330	378
Chr09	31625001	31635000	10000	307	337
Chr09	31630001	31640000	10000	356	339
Chr09	31635001	31645000	10000	406	414
Chr09	31640001	31650000	10000	390	438
Chr09	31645001	31655000	10000	334	336
Chr09	31650001	31660000	10000	362	287
Chr09	31655001	31665000	10000	390	353
Chr09	31660001	31670000	10000	307	363
Chr09	31665001	31675000	10000	297	324
Chr09	31670001	31680000	10000	282	257
Chr09	31675001	31685000	10000	334	255
Chr09	31680001	31690000	10000	379	275
Chr09	31685001	31695000	10000	286	266
Chr09	31690001	31700000	10000	184	211
Chr09	31695001	31705000	10000	121	173
Chr09	31700001	31710000	10000	183	226
Chr09	31705001	31715000	10000	298	314
Chr09	31710001	31720000	10000	357	336
Chr09	31715001	31725000	10000	464	398
Chr09	31720001	31730000	10000	551	493
Chr09	31725001	31735000	10000	394	363
Chr09	31730001	31740000	10000	330	284
Chr09	31735001	31745000	10000	387	321
Chr09	31740001	31750000	10000	338	363
Chr09	31745001	31755000	10000	338	368
Chr09	31750001	31760000	10000	339	315
Chr09	31755001	31765000	10000	307	371
Chr09	31760001	31770000	10000	315	372
Chr09	31765001	31775000	10000	396	375
Chr09	31770001	31780000	10000	413	351
Chr09	31775001	31785000	10000	266	221
Chr09	31780001	31790000	10000	227	218
Chr09	31785001	31795000	10000	303	281
Chr09	31790001	31800000	10000	375	368
Chr09	31795001	31805000	10000	303	298
Chr09	31800001	31810000	10000	260	261
Chr09	31805001	31815000	10000	307	324
Chr09	31810001	31820000	10000	327	299
Chr09	31815001	31825000	10000	252	209
Chr09	31820001	31830000	10000	73	64
Chr09	31825001	31835000	10000	43	33
Chr09	31830001	31840000	10000	39	31
Chr09	31835001	31845000	10000	48	43
Chr09	31840001	31850000	10000	42	43
Chr09	31845001	31855000	10000	19	36
Chr09	31850001	31860000	10000	21	43
Chr09	31855001	31865000	10000	72	75
Chr09	31860001	31870000	10000	85	68
Chr09	31865001	31875000	10000	119	78
Chr09	31870001	31880000	10000	179	165
Chr09	31875001	31885000	10000	206	207
Chr09	31880001	31890000	10000	339	329
Chr09	31885001	31895000	10000	289	305
Chr09	31890001	31900000	10000	212	205
Chr09	31895001	31905000	10000	260	232
Chr09	31900001	31910000	10000	344	309
Chr09	31905001	31915000	10000	417	373
Chr09	31910001	31920000	10000	539	497
Chr09	31915001	31925000	10000	562	505
Chr09	31920001	31930000	10000	318	274
Chr09	31925001	31935000	10000	261	221
Chr09	31930001	31940000	10000	251	240
Chr09	31935001	31945000	10000	241	238
Chr09	31940001	31950000	10000	331	252
Chr09	31945001	31955000	10000	253	203
Chr09	31950001	31960000	10000	116	139
Chr09	31955001	31965000	10000	66	73
Chr09	31960001	31970000	10000	77	48
Chr09	31965001	31975000	10000	121	85
Chr09	31970001	31980000	10000	124	92
Chr09	31975001	31985000	10000	84	64
Chr09	31980001	31990000	10000	113	96
Chr09	31985001	31995000	10000	161	126
Chr09	31990001	32000000	10000	238	209
Chr09	31995001	32005000	10000	299	275
Chr09	32000001	32010000	10000	209	192
Chr09	32005001	32015000	10000	140	151
Chr09	32010001	32020000	10000	208	189
Chr09	32015001	32025000	10000	254	214
Chr09	32020001	32030000	10000	187	170
Chr09	32025001	32035000	10000	133	99
Chr09	32030001	32040000	10000	118	80
Chr09	32035001	32045000	10000	151	137
Chr09	32040001	32050000	10000	215	193
Chr09	32045001	32055000	10000	254	221
Chr09	32050001	32060000	10000	235	219
Chr09	32055001	32065000	10000	214	206
Chr09	32060001	32070000	10000	199	175
Chr09	32065001	32075000	10000	284	238
Chr09	32070001	32080000	10000	457	373
Chr09	32075001	32085000	10000	352	289
Chr09	32080001	32090000	10000	169	159
Chr09	32085001	32095000	10000	186	178
Chr09	32090001	32100000	10000	296	317
Chr09	32095001	32105000	10000	377	431
Chr09	32100001	32110000	10000	321	379
Chr09	32105001	32115000	10000	251	282
Chr09	32110001	32120000	10000	245	231
Chr09	32115001	32125000	10000	327	250
Chr09	32120001	32130000	10000	414	315
Chr09	32125001	32135000	10000	377	347
Chr09	32130001	32140000	10000	382	374
Chr09	32135001	32145000	10000	409	388
Chr09	32140001	32150000	10000	368	347
Chr09	32145001	32155000	10000	294	283
Chr09	32150001	32160000	10000	264	255
Chr09	32155001	32165000	10000	301	261
Chr09	32160001	32170000	10000	365	270
Chr09	32165001	32175000	10000	499	338
Chr09	32170001	32180000	10000	481	379
Chr09	32175001	32185000	10000	390	351
Chr09	32180001	32190000	10000	398	339
Chr09	32185001	32195000	10000	397	379
Chr09	32190001	32200000	10000	377	373
Chr09	32195001	32205000	10000	341	308
Chr09	32200001	32210000	10000	301	279
Chr09	32205001	32215000	10000	348	282
Chr09	32210001	32220000	10000	339	250
Chr09	32215001	32225000	10000	218	184
Chr09	32220001	32230000	10000	212	205
Chr09	32225001	32235000	10000	190	172
Chr09	32230001	32240000	10000	144	109
Chr09	32235001	32245000	10000	286	216
Chr09	32240001	32250000	10000	353	323
Chr09	32245001	32255000	10000	261	275
Chr09	32250001	32260000	10000	198	186
Chr09	32255001	32265000	10000	208	226
Chr09	32260001	32270000	10000	258	268
Chr09	32265001	32275000	10000	323	292
Chr09	32270001	32280000	10000	242	236
Chr09	32275001	32285000	10000	73	75
Chr09	32280001	32290000	10000	35	29
Chr09	32285001	32295000	10000	57	62
Chr09	32290001	32300000	10000	52	57
Chr09	32295001	32305000	10000	63	48
Chr09	32300001	32310000	10000	70	49
Chr09	32305001	32315000	10000	41	30
Chr09	32310001	32320000	10000	45	43
Chr09	32315001	32325000	10000	24	34
Chr09	32320001	32330000	10000	17	17
Chr09	32325001	32335000	10000	20	20
Chr09	32330001	32340000	10000	22	17
Chr09	32335001	32345000	10000	64	55
Chr09	32340001	32350000	10000	200	196
Chr09	32345001	32355000	10000	315	298
Chr09	32350001	32360000	10000	304	272
Chr09	32355001	32365000	10000	281	232
Chr09	32360001	32370000	10000	360	277
Chr09	32365001	32375000	10000	437	354
Chr09	32370001	32380000	10000	397	376
Chr09	32375001	32385000	10000	385	384
Chr09	32380001	32390000	10000	401	354
Chr09	32385001	32395000	10000	390	328
Chr09	32390001	32400000	10000	382	358
Chr09	32395001	32405000	10000	370	331
Chr09	32400001	32410000	10000	319	278
Chr09	32405001	32415000	10000	279	289
Chr09	32410001	32420000	10000	269	294
Chr09	32415001	32425000	10000	278	297
Chr09	32420001	32430000	10000	322	295
Chr09	32425001	32435000	10000	352	307
Chr09	32430001	32440000	10000	348	401
Chr09	32435001	32445000	10000	297	444
Chr09	32440001	32450000	10000	387	493
Chr09	32445001	32455000	10000	464	456
Chr09	32450001	32460000	10000	397	364
Chr09	32455001	32465000	10000	320	314
Chr09	32460001	32470000	10000	258	243
Chr09	32465001	32475000	10000	319	283
Chr09	32470001	32480000	10000	306	269
Chr09	32475001	32485000	10000	225	210
Chr09	32480001	32490000	10000	267	266
Chr09	32485001	32495000	10000	324	303
Chr09	32490001	32500000	10000	257	250
Chr09	32495001	32505000	10000	262	238
Chr09	32500001	32510000	10000	251	206
Chr09	32505001	32515000	10000	232	202
Chr09	32510001	32520000	10000	270	258
Chr09	32515001	32525000	10000	213	221
Chr09	32520001	32530000	10000	262	234
Chr09	32525001	32535000	10000	348	332
Chr09	32530001	32540000	10000	341	315
Chr09	32535001	32545000	10000	263	230
Chr09	32540001	32550000	10000	270	205
Chr09	32545001	32555000	10000	306	227
Chr09	32550001	32560000	10000	307	259
Chr09	32555001	32565000	10000	388	319
Chr09	32560001	32570000	10000	395	361
Chr09	32565001	32575000	10000	341	301
Chr09	32570001	32580000	10000	288	238
Chr09	32575001	32585000	10000	267	225
Chr09	32580001	32590000	10000	266	234
Chr09	32585001	32595000	10000	243	239
Chr09	32590001	32600000	10000	284	293
Chr09	32595001	32605000	10000	359	369
Chr09	32600001	32610000	10000	337	337
Chr09	32605001	32615000	10000	425	411
Chr09	32610001	32620000	10000	463	487
Chr09	32615001	32625000	10000	312	359
Chr09	32620001	32630000	10000	295	310
Chr09	32625001	32635000	10000	280	281
Chr09	32630001	32640000	10000	279	230
Chr09	32635001	32645000	10000	337	283
Chr09	32640001	32650000	10000	317	299
Chr09	32645001	32655000	10000	185	182
Chr09	32650001	32660000	10000	185	180
Chr09	32655001	32665000	10000	304	311
Chr09	32660001	32670000	10000	371	345
Chr09	32665001	32675000	10000	472	488
Chr09	32670001	32680000	10000	853	860
